"Month","Year","Mean"
12,87,125.03
12,87,111.91
12,87,101.44
12,87,99.82
12,87,113.41
12,87,134.19
12,87,140.43
12,87,113.97
12,87,99.79
12,87,91.09
12,87,79.09
12,87,76.64
1,88,92.09
1,88,145.8
1,88,120.86
1,88,93.81
1,88,82.34
1,88,74.01
1,88,76.56
1,88,82.3
1,88,90.43
1,88,84.64
1,88,69.35
1,88,66.89
1,88,59.84
1,88,50.91
1,88,46.41
1,88,52.28
1,88,50.29
1,88,48.88
1,88,52.33
1,88,55.34
1,88,67.6
1,88,76.68
1,88,53.31
1,88,41.28
1,88,37.49
1,88,29.03
1,88,23.77
1,88,21.29
1,88,22.01
1,88,27.16
1,88,85.84
2,88,97.49
2,88,65.9
2,88,41.67
2,88,33.45
2,88,31.2
2,88,24.99
2,88,32.59
2,88,76.61
2,88,111.46
2,88,72.95
2,88,48.73
2,88,38.76
2,88,33.33
2,88,98.84
2,88,362.56
2,88,220.58
2,88,139.87
2,88,102.3
2,88,82.01
2,88,69.87
2,88,60.4
2,88,52.32
2,88,40.3
2,88,30.31
2,88,29.48
2,88,26.46
2,88,23.61
2,88,22.23
2,88,23.26
3,88,23.37
3,88,36.31
3,88,129.84
3,88,209.03
3,88,181.3
3,88,126.37
3,88,92.77
3,88,74.04
3,88,61.06
3,88,48.98
3,88,43.09
3,88,35.45
3,88,20.45
3,88,19.05
3,88,17.33
3,88,17.1
3,88,14.81
3,88,13.72
3,88,14.47
3,88,17.7
3,88,32.27
3,88,67.07
3,88,71.78
3,88,108.53
3,88,148.41
3,88,448.27
3,88,318.51
3,88,236.65
3,88,194.81
3,88,145.23
3,88,126.42
4,88,367.27
4,88,507.79
4,88,427.45
4,88,1722.37
4,88,6660.58
4,88,12365.94
4,88,3008.22
4,88,1523.69
4,88,2492.56
4,88,1297.13
4,88,19336.3
4,88,5364.92
4,88,4803.29
4,88,2502.64
4,88,1480.54
4,88,1109.9
4,88,884.82
4,88,752.71
4,88,1011.58
4,88,2132.44
4,88,1188.58
4,88,886.42
4,88,729.41
4,88,628.72
4,88,545.94
4,88,473.38
4,88,438.51
4,88,431.06
4,88,403.33
4,88,412.07
5,88,372.54
5,88,351.74
5,88,360.5
5,88,327.04
5,88,299.69
5,88,276.33
5,88,266.76
5,88,253.29
5,88,237.06
5,88,228.93
5,88,211.73
5,88,202.94
5,88,193.92
5,88,195.58
5,88,209.92
5,88,203.35
5,88,195.5
5,88,191.68
5,88,185.24
5,88,178.22
5,88,281.48
5,88,260.07
5,88,195.67
5,88,172.67
5,88,154.31
5,88,138.53
5,88,140.57
5,88,140.76
5,88,130.46
5,88,121.1
5,88,119.72
6,88,128.37
6,88,210.98
6,88,417
6,88,11656.66
6,88,49243.63
6,88,3747.26
6,88,1874.27
6,88,1208.18
6,88,933.11
6,88,787.45
6,88,676.34
6,88,580.88
6,88,521.93
6,88,472
6,88,437.1
6,88,414.57
6,88,404.34
6,88,375.98
6,88,354.49
6,88,327.35
6,88,320.85
6,88,312.94
6,88,293.8
6,88,277.66
6,88,276.59
6,88,307.45
6,88,317.6
6,88,281.78
6,88,260.4
6,88,235.93
7,88,226.71
7,88,225.88
7,88,257.3
7,88,583.55
7,88,10941.9
7,88,8154.57
7,88,2220.81
7,88,1210.44
7,88,862.45
7,88,691.81
7,88,614.77
7,88,675.8
7,88,739.57
7,88,551.41
7,88,463.74
7,88,417.22
7,88,379.58
7,88,358.76
7,88,328.28
7,88,328.57
7,88,317.39
7,88,308.86
7,88,285.2
7,88,257.23
7,88,246.76
7,88,241.58
7,88,231.82
7,88,219.41
7,88,214.85
7,88,210.87
7,88,207.72
8,88,201.75
8,88,201.39
8,88,207.68
8,88,206.86
8,88,201.41
8,88,193.22
8,88,177.59
8,88,170.94
8,88,163.68
8,88,162.25
8,88,165.32
8,88,169.08
8,88,166.2
8,88,164.99
8,88,170.57
8,88,194.58
8,88,198.46
8,88,183.2
8,88,174.33
8,88,171.49
8,88,174.27
8,88,177.12
8,88,468.35
8,88,472.04
8,88,276.38
8,88,205.57
8,88,197.67
8,88,299.15
8,88,243.99
8,88,187.24
8,88,168.69
9,88,162.03
9,88,158.79
9,88,152.04
9,88,151.31
9,88,172.43
9,88,171.7
9,88,171.53
9,88,166.15
9,88,153.86
9,88,149.74
9,88,148.42
9,88,150.76
9,88,146.21
9,88,136.84
9,88,132.56
9,88,172.17
9,88,188.3
9,88,145.68
9,88,132.3
9,88,113.84
9,88,101.9
9,88,103.7
9,88,98.78
9,88,101.36
9,88,97.43
9,88,96.29
9,88,94.23
9,88,94.96
9,88,96.68
9,88,91.3
10,88,87.21
10,88,79.11
10,88,73.01
10,88,73.59
10,88,77.67
10,88,76.43
10,88,72.41
10,88,68.01
10,88,68.63
10,88,61.43
10,88,51.31
10,88,49.05
10,88,46.38
10,88,42.04
10,88,39.36
10,88,38.07
10,88,31.79
10,88,25.55
10,88,26.18
10,88,24.71
10,88,24.13
10,88,24.56
10,88,20.83
10,88,20.21
10,88,19.92
10,88,26.13
10,88,33.8
10,88,40.09
10,88,36.45
10,88,31.1
10,88,28.92
11,88,23.43
11,88,19.91
11,88,18.74
11,88,17.55
11,88,17.54
11,88,14.81
11,88,16.81
11,88,14.87
11,88,16.8
11,88,18
11,88,17.34
11,88,14.23
11,88,12.63
11,88,11.12
11,88,12.13
11,88,9.63
11,88,4.87
11,88,6.35
11,88,5.62
11,88,7.07
11,88,5.65
11,88,5.62
11,88,4.02
11,88,2.39
11,88,2.1
11,88,1.09
11,88,0.32
11,88,0.7
11,88,0.67
11,88,0.42
12,88,1.35
12,88,2.21
12,88,4.29
12,88,3.18
12,88,1.31
12,88,0.47
12,88,0.86
12,88,1.92
12,88,5.17
12,88,12.82
12,88,28.2
12,88,45.06
12,88,65.3
12,88,58.47
12,88,31.18
12,88,40.9
12,88,1306.2
12,88,41280.95
12,88,14342.33
12,88,1800.6
12,88,877.09
12,88,626.2
12,88,527.07
12,88,421.89
12,88,354.99
12,88,465.23
12,88,327.63
12,88,281.21
12,88,245.19
12,88,220.72
12,88,201.99
1,89,178.72
1,89,168.21
1,89,162.56
1,89,154.69
1,89,142.1
1,89,275.39
1,89,289.18
1,89,181.98
1,89,147.36
1,89,136.59
1,89,125.81
1,89,111.94
1,89,102.33
1,89,95.42
1,89,94.01
1,89,90.79
1,89,88.1
1,89,84.01
1,89,73.36
1,89,72.58
1,89,74.24
1,89,123.38
1,89,132.19
1,89,175.55
1,89,240.78
1,89,179.4
1,89,138.05
1,89,182.4
1,89,196.07
1,89,208.13
1,89,183.2
2,89,383.35
2,89,222.62
2,89,164.2
2,89,138.79
2,89,173.66
2,89,1970.34
2,89,1954.15
2,89,1442.56
2,89,716.72
2,89,498.48
2,89,464.96
2,89,376.87
2,89,311.41
2,89,264.59
2,89,249.32
2,89,239.76
2,89,214.41
2,89,201.53
2,89,192.81
2,89,183.96
2,89,176.28
2,89,167.18
2,89,157.47
2,89,141.66
2,89,131.48
2,89,126.89
2,89,174.92
2,89,221.48
3,89,440.77
3,89,570.13
3,89,388.44
3,89,356.49
3,89,722.82
3,89,576.24
3,89,383.45
3,89,298.06
3,89,256.89
3,89,229.95
3,89,210.31
3,89,195.39
3,89,186.23
3,89,180.25
3,89,173.12
3,89,168.42
3,89,175.06
3,89,1171.06
3,89,2156.66
3,89,1063.99
3,89,633.47
3,89,470.31
3,89,385.52
3,89,336.21
3,89,301.81
3,89,341.77
3,89,415.44
3,89,686.05
3,89,490.75
3,89,2430.73
3,89,25752.81
4,89,13450.6
4,89,93843.55
4,89,41502.91
4,89,11642.43
4,89,9726.58
4,89,5496.23
4,89,3261.41
4,89,2695.02
4,89,2145.21
4,89,1659.98
4,89,1463.34
4,89,1344.67
4,89,1149.84
4,89,994.07
4,89,886.07
4,89,813.24
4,89,762.48
4,89,729.72
4,89,704.14
4,89,683.68
4,89,680.82
4,89,700.83
4,89,1343.6
4,89,10769.93
4,89,118696.66
4,89,40507.46
4,89,6620.97
4,89,3937.21
4,89,2643.02
4,89,1985.38
5,89,1626.72
5,89,1415.61
5,89,1286.7
5,89,1166.06
5,89,1080.48
5,89,1004.54
5,89,1357.94
5,89,1267.57
5,89,1454.53
5,89,1229.81
5,89,1039.02
5,89,927.69
5,89,929.59
5,89,1048.38
5,89,1618.85
5,89,2116.78
5,89,11789.86
5,89,5461.42
5,89,3212.6
5,89,2642.88
5,89,2410.66
5,89,1911.12
5,89,1578.39
5,89,1271.53
5,89,1117.25
5,89,1036.35
5,89,2150
5,89,5050.39
5,89,1806.66
5,89,1191.93
5,89,1011.52
6,89,940.66
6,89,823.6
6,89,792.76
6,89,741.67
6,89,709.42
6,89,800.59
6,89,691.69
6,89,629.9
6,89,594.61
6,89,571.47
6,89,535.49
6,89,513.47
6,89,483.99
6,89,463.68
6,89,436.27
6,89,421.09
6,89,417.37
6,89,402.75
6,89,376.29
6,89,351.01
6,89,336.43
6,89,325.4
6,89,322.3
6,89,310.15
6,89,291.02
6,89,288.12
6,89,288.12
6,89,292.74
6,89,375.06
6,89,385.57
7,89,354.08
7,89,407.04
7,89,582.47
7,89,498.23
7,89,371.27
7,89,323.94
7,89,300.68
7,89,293.37
7,89,300.49
7,89,949.92
7,89,772.93
7,89,448.91
7,89,365.04
7,89,324.95
7,89,301.11
7,89,298.45
7,89,298.21
7,89,287.27
7,89,274.03
7,89,266.81
7,89,257.67
7,89,249.29
7,89,255.47
7,89,282.62
7,89,290.68
7,89,261.43
7,89,255.67
7,89,254.48
7,89,250.87
7,89,245.14
7,89,241.72
8,89,238.47
8,89,218.72
8,89,221.76
8,89,214.71
8,89,215.21
8,89,219.07
8,89,207.5
8,89,200.05
8,89,197.97
8,89,198.89
8,89,198.56
8,89,201.78
8,89,193.15
8,89,185.66
8,89,186.75
8,89,190.08
8,89,216.62
8,89,3219.39
8,89,2922.62
8,89,841.32
8,89,553.38
8,89,432.91
8,89,372.38
8,89,339.42
8,89,308.63
8,89,298.24
8,89,286.86
8,89,275.78
8,89,265
8,89,254.52
8,89,245.55
9,89,249.06
9,89,355.3
9,89,329.79
9,89,286.13
9,89,271.76
9,89,260.68
9,89,251.24
9,89,248.59
9,89,239.47
9,89,229.48
9,89,223.48
9,89,220.22
9,89,209.93
9,89,199.56
9,89,183.06
9,89,167.47
9,89,159.53
9,89,156.65
9,89,144.52
9,89,137.34
9,89,135.42
9,89,129.49
9,89,122.51
9,89,115.4
9,89,109.54
9,89,107.5
9,89,102.23
9,89,96.23
9,89,91.09
9,89,89.66
10,89,84.79
10,89,80.1
10,89,78.79
10,89,74.98
10,89,74.35
10,89,73.73
10,89,70.1
10,89,68.91
10,89,65.45
10,89,64.88
10,89,64.32
10,89,61.02
10,89,60.48
10,89,59.66
10,89,54.56
10,89,60.48
10,89,59.34
10,89,52.7
10,89,51.63
10,89,51.63
10,89,51.63
10,89,51.63
10,89,52.73
10,89,80.51
10,89,84.1
10,89,79.47
10,89,74.38
10,89,69.53
10,89,64.9
10,89,59.28
10,89,52.7
11,89,50.83
11,89,55.47
11,89,263.97
11,89,285.22
11,89,231.47
11,89,193.52
11,89,166
11,89,137.93
11,89,126.28
11,89,294.04
11,89,241.25
11,89,176.55
11,89,237.28
11,89,274.06
11,89,222.75
11,89,191.3
11,89,160.98
11,89,142.93
11,89,123.91
11,89,176.68
11,89,168.02
11,89,143.85
11,89,122.45
11,89,108.96
11,89,99.11
11,89,94.52
11,89,86.49
11,89,82.31
11,89,78.37
11,89,73.66
12,89,69.12
12,89,65.24
12,89,62.59
12,89,64.06
12,89,62.51
12,89,64.04
12,89,60.54
12,89,60.11
12,89,50.09
12,89,54.76
12,89,57
12,89,43.4
12,89,37.85
12,89,38.11
12,89,58.9
12,89,59.08
12,89,65.37
12,89,69.84
12,89,56.57
12,89,53.94
12,89,48.58
12,89,40.74
12,89,36.33
12,89,48.46
12,89,197.09
12,89,233.64
12,89,131.16
12,89,76.68
12,89,49.3
12,89,35.61
12,89,26.88
1,90,25.64
1,90,21.82
1,90,20.13
1,90,18.38
1,90,15
1,90,14.73
1,90,15.31
1,90,15.51
1,90,12.69
1,90,11.24
1,90,10.78
1,90,11.8
1,90,11.12
1,90,15.23
1,90,24.81
1,90,413.72
1,90,360.07
1,90,148.99
1,90,70.96
1,90,45.86
1,90,33.81
1,90,25.52
1,90,19.44
1,90,18.35
1,90,20.96
1,90,20
1,90,21.54
1,90,19.21
1,90,15.29
1,90,13.44
1,90,12.08
2,90,15.62
2,90,446.58
2,90,1078.73
2,90,494.49
2,90,252.7
2,90,154.72
2,90,97.82
2,90,62.29
2,90,51.79
2,90,49.36
2,90,38.69
2,90,33.77
2,90,27.27
2,90,26.13
2,90,29.03
2,90,23.58
2,90,22.07
2,90,20.89
2,90,18.38
2,90,18.14
2,90,58.04
2,90,88.43
2,90,135.37
2,90,4685.04
2,90,17013.61
2,90,5891.46
2,90,2355.87
2,90,1630.24
3,90,1005.9
3,90,722.77
3,90,1291.43
3,90,3775.85
3,90,2276.99
3,90,1133.76
3,90,806.7
3,90,604.24
3,90,482.78
3,90,424.15
3,90,372.69
3,90,332.94
3,90,328.55
3,90,341.76
3,90,278.09
3,90,252.08
3,90,224.79
3,90,202.08
3,90,192.72
3,90,165.37
3,90,155.38
3,90,140.5
3,90,151.17
3,90,184.27
3,90,252.18
3,90,934.91
3,90,6422.6
3,90,8770.03
3,90,3934.66
3,90,1930.35
3,90,1324.29
4,90,1065.52
4,90,933.26
4,90,1330.76
4,90,1450.15
4,90,1679.41
4,90,1879.76
4,90,1393.55
4,90,3334.87
4,90,2849.25
4,90,2261
4,90,2002.48
4,90,1597.55
4,90,1242.48
4,90,1056.36
4,90,924.11
4,90,832.65
4,90,1020.35
4,90,1976.91
4,90,1690.21
4,90,1823.36
4,90,6162.06
4,90,2870.98
4,90,1705.25
4,90,1282.88
4,90,1083.08
4,90,932.88
4,90,797.98
4,90,711.09
4,90,651.64
4,90,592.9
5,90,551.73
5,90,544.52
5,90,511.68
5,90,487.44
5,90,462.28
5,90,445.53
5,90,429.39
5,90,407.59
5,90,395.55
5,90,388.32
5,90,396.25
5,90,377.75
5,90,346.28
5,90,309.32
5,90,294.56
5,90,300.89
5,90,407.84
5,90,441.9
5,90,385.22
5,90,317.22
5,90,279.06
5,90,360.94
5,90,4608.61
5,90,1085.9
5,90,662.32
5,90,530.49
5,90,974.27
5,90,4773.76
5,90,1585.37
5,90,1018.83
5,90,812.61
6,90,683.18
6,90,608.01
6,90,569.55
6,90,517.34
6,90,507.46
6,90,861.38
6,90,6416.59
6,90,2807.21
6,90,2008.51
6,90,1400.75
6,90,1083.65
6,90,911.6
6,90,826.15
6,90,758.4
6,90,691.68
6,90,640.69
6,90,619.15
6,90,610.05
6,90,557.65
6,90,516.19
6,90,491.89
6,90,463.33
6,90,446.51
6,90,454.56
6,90,451.16
6,90,415.91
6,90,384.15
6,90,358.83
6,90,340.13
6,90,332.42
7,90,336.84
7,90,326.06
7,90,300.6
7,90,288
7,90,272.91
7,90,265.21
7,90,254.98
7,90,253.14
7,90,246.6
7,90,242
7,90,245.88
7,90,235.71
7,90,233.93
7,90,232.21
7,90,226.59
7,90,233.76
7,90,232.67
7,90,225.25
7,90,220.41
7,90,203.98
7,90,197.41
7,90,191.52
7,90,195.23
7,90,196.83
7,90,192.09
7,90,183.88
7,90,185.09
7,90,169.34
7,90,157.91
7,90,197.48
7,90,431.71
8,90,375.99
8,90,266.35
8,90,257.38
8,90,232.55
8,90,197.96
8,90,176.52
8,90,154.1
8,90,143.15
8,90,143.09
8,90,142.87
8,90,136.45
8,90,131.45
8,90,129.65
8,90,131.44
8,90,130.37
8,90,125.02
8,90,118.68
8,90,114.99
8,90,111.77
8,90,112.67
8,90,111.68
8,90,106.1
8,90,105.76
8,90,103.6
8,90,101.05
8,90,98.72
8,90,96.22
8,90,93.74
8,90,92.41
8,90,93.94
8,90,96.03
9,90,97.76
9,90,97.76
9,90,88.91
9,90,86.81
9,90,85.51
9,90,81.01
9,90,79.15
9,90,80.23
9,90,78.43
9,90,76.13
9,90,74.71
9,90,75.59
9,90,77.01
9,90,79.15
9,90,80.23
9,90,76.37
9,90,73.01
9,90,70
9,90,70.52
9,90,68.81
9,90,66.42
9,90,67.1
9,90,66.76
9,90,67.27
9,90,66.43
9,90,63.9
9,90,63.9
9,90,63.73
9,90,62.24
9,90,60.91
10,90,60.91
10,90,60.91
10,90,68.51
10,90,64.88
10,90,64.57
10,90,62.24
10,90,55.49
10,90,55.74
10,90,73.36
10,90,133.15
10,90,187.98
10,90,122.09
10,90,87.69
10,90,72.84
10,90,63.71
10,90,62.9
10,90,62.07
10,90,61.57
10,90,69.86
10,90,73.83
10,90,71.39
10,90,66.33
10,90,61.25
10,90,54.94
10,90,51.67
10,90,51.64
10,90,50.25
10,90,50.09
10,90,46.88
10,90,45.25
10,90,40.81
11,90,41.5
11,90,45.31
11,90,101.35
11,90,192.27
11,90,659.35
11,90,270.81
11,90,133.7
11,90,133.95
11,90,358.17
11,90,213.89
11,90,123.27
11,90,93.02
11,90,78.49
11,90,74.72
11,90,65.37
11,90,59.75
11,90,58.47
11,90,55.9
11,90,48.95
11,90,42.71
11,90,42.96
11,90,44.55
11,90,45.1
11,90,42.07
11,90,41.88
11,90,38.57
11,90,37.3
11,90,35.26
11,90,34.43
11,90,32.81
12,90,29.17
12,90,29.91
12,90,36.77
12,90,39.17
12,90,45.66
12,90,52.09
12,90,56.69
12,90,52.7
12,90,52.12
12,90,46.3
12,90,40.64
12,90,32.57
12,90,34.76
12,90,33.95
12,90,33.29
12,90,30.21
12,90,26.46
12,90,22.84
12,90,25.42
12,90,19.8
12,90,20.39
12,90,21.03
12,90,28.31
12,90,34.27
12,90,36.96
12,90,43.84
12,90,46.31
12,90,42.57
12,90,38.7
12,90,41.11
12,90,42.78
1,91,48.29
1,91,61.02
1,91,100.1
1,91,104.61
1,91,85.57
1,91,162.36
1,91,185.77
1,91,111.29
1,91,74.8
1,91,59.37
1,91,51.49
1,91,43.43
1,91,42.06
1,91,34.68
1,91,32.65
1,91,30.27
1,91,31.23
1,91,31.7
1,91,30.58
1,91,31.05
1,91,37.3
1,91,43.83
1,91,46.9
1,91,43.11
1,91,37.67
1,91,35.26
1,91,33.31
1,91,31.36
1,91,32.48
1,91,34.1
1,91,34.1
2,91,32.48
2,91,28.23
2,91,25.89
2,91,24.76
2,91,21.83
2,91,38.18
2,91,933.05
2,91,1496.16
2,91,2695.68
2,91,1077.64
2,91,478.55
2,91,267.71
2,91,195.4
2,91,176.39
2,91,168.05
2,91,129.2
2,91,108.88
2,91,114.9
2,91,137.01
2,91,125.49
2,91,102.58
2,91,83.19
2,91,81.86
2,91,82.71
2,91,100.46
2,91,129.02
2,91,132.79
2,91,97.9
3,91,88.29
3,91,76.64
3,91,100.49
3,91,130.02
3,91,120.11
3,91,109.31
3,91,97.33
3,91,90.43
3,91,83.31
3,91,83.51
3,91,86.8
3,91,79.48
3,91,71.92
3,91,65.12
3,91,63.4
3,91,60.44
3,91,54.23
3,91,53.68
3,91,50.18
3,91,46.26
3,91,45.25
3,91,44.36
3,91,43.51
3,91,40.29
3,91,36.78
3,91,35.93
3,91,37.65
3,91,40.8
3,91,39.25
3,91,37.12
3,91,39.74
4,91,39.4
4,91,38.15
4,91,36.48
4,91,33.12
4,91,31.84
4,91,29.97
4,91,29.34
4,91,28.3
4,91,28
4,91,29.04
4,91,29.04
4,91,31.39
4,91,33.77
4,91,29.74
4,91,31.21
4,91,31.21
4,91,28.9
4,91,26.42
4,91,24.31
4,91,17.96
4,91,21.22
4,91,22.93
4,91,21.28
4,91,19.37
4,91,18.08
4,91,15.38
4,91,13.9
4,91,14.06
4,91,15.19
4,91,13.54
5,91,11.39
5,91,11.53
5,91,9.32
5,91,10.74
5,91,10.2
5,91,9.04
5,91,11.56
5,91,10.72
5,91,8.54
5,91,9.25
5,91,12.82
5,91,12.4
5,91,12.4
5,91,12.4
5,91,12.1
5,91,22.26
5,91,22.99
5,91,36.43
5,91,40.16
5,91,46.03
5,91,48.11
5,91,46.3
5,91,44.81
5,91,45.1
5,91,45.4
5,91,43.81
5,91,42.05
5,91,39.39
5,91,37.63
5,91,39.39
5,91,40.26
6,91,39.02
6,91,33.92
6,91,34.26
6,91,33.94
6,91,39.84
6,91,135.8
6,91,182.83
6,91,125.2
6,91,106.04
6,91,79.15
6,91,64.35
6,91,53.74
6,91,46.61
6,91,44.64
6,91,41.33
6,91,39.55
6,91,36.2
6,91,33.43
6,91,31.46
6,91,32.65
6,91,39.8
6,91,38.68
6,91,31.25
6,91,31.05
6,91,27.91
6,91,31.39
6,91,29.39
6,91,27.85
6,91,30.11
6,91,27.3
7,91,22.52
7,91,24.97
7,91,22.57
7,91,21.22
7,91,24.38
7,91,24.72
7,91,21.16
7,91,21.61
7,91,22.49
7,91,28.13
7,91,32.42
7,91,40.61
7,91,34.18
7,91,29.82
7,91,25.24
7,91,19.08
7,91,19.46
7,91,18.9
7,91,17.89
7,91,17.49
7,91,16.95
7,91,13.65
7,91,18.31
7,91,14.35
7,91,10.46
7,91,10.73
7,91,10.19
7,91,10.43
7,91,10.23
7,91,10.21
7,91,10.26
8,91,12.09
8,91,12.13
8,91,11.33
8,91,10.78
8,91,11.31
8,91,12.88
8,91,11.39
8,91,9.36
8,91,9.59
8,91,6.8
8,91,4.51
8,91,4.51
8,91,4.39
8,91,5.7
8,91,4.77
8,91,4.89
8,91,2.6
8,91,3.65
8,91,5.14
8,91,5
8,91,5.42
8,91,5.69
8,91,3.04
8,91,3.63
8,91,2.96
8,91,2.29
8,91,2.86
8,91,2.29
8,91,2.9
8,91,2.9
8,91,2.46
9,91,0.85
9,91,1.14
9,91,1.14
9,91,1.1
9,91,0.51
9,91,0.29
9,91,0.44
9,91,0.56
9,91,0.64
9,91,0.6
9,91,0.75
9,91,0.28
9,91,0.09
9,91,0
9,91,0
9,91,0
9,91,0
9,91,0
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
9,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,NA
10,91,7.9
10,91,5.33
10,91,4.44
10,91,2.51
10,91,1.8
10,91,1.3
11,91,0.45
11,91,0.08
11,91,0
11,91,0
11,91,0
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
11,91,NA
12,91,NA
12,91,NA
12,91,NA
12,91,NA
12,91,NA
12,91,NA
12,91,NA
12,91,NA
12,91,0
12,91,0.17
12,91,2.48
12,91,30011.35
12,91,8092.41
12,91,1201.99
12,91,613.33
12,91,397.44
12,91,291.47
12,91,224.34
12,91,189.54
12,91,169.94
12,91,182.68
12,91,376.55
12,91,753.63
12,91,378.14
12,91,251.48
12,91,200.81
12,91,175.04
12,91,156.31
12,91,138.02
12,91,116.79
12,91,122.73
1,92,439.62
1,92,396.84
1,92,230.85
1,92,173.59
1,92,144.6
1,92,124.78
1,92,115.01
1,92,181.85
1,92,210.94
1,92,139.9
1,92,107.34
1,92,83.52
1,92,73.63
1,92,69.18
1,92,59.15
1,92,60.25
1,92,52.56
1,92,48.55
1,92,48.26
1,92,45.49
1,92,42.79
1,92,40.51
1,92,37.83
1,92,36.19
1,92,34.62
1,92,30.7
1,92,26.63
1,92,25.36
1,92,25.72
1,92,25.04
1,92,22.43
2,92,22.43
2,92,24
2,92,20.34
2,92,18.25
2,92,17.48
2,92,17.26
2,92,18.59
2,92,16.88
2,92,16.62
2,92,22.66
2,92,53.81
2,92,104.7
2,92,70.95
2,92,53.46
2,92,40.18
2,92,35.08
2,92,30.7
2,92,27.52
2,92,26.96
2,92,37.26
2,92,63565.41
2,92,60864.52
2,92,6794.18
2,92,2745.25
2,92,3686.72
2,92,2383.14
2,92,2394.72
2,92,1259.46
2,92,1038.92
3,92,1157.93
3,92,1012.4
3,92,989.95
3,92,1032.27
3,92,814.5
3,92,706.43
3,92,675.31
3,92,549.66
3,92,497.61
3,92,451.7
3,92,418.01
3,92,385.77
3,92,360.24
3,92,330.31
3,92,905.52
3,92,64759.77
3,92,18949.84
3,92,6274.32
3,92,3327.37
3,92,2180.17
3,92,1711.25
3,92,2080.99
3,92,2320.27
3,92,1423.78
3,92,1329.32
3,92,1040.93
3,92,927.9
3,92,822.26
3,92,763.36
3,92,767.86
3,92,1001.43
4,92,848.22
4,92,1709.26
4,92,2965.16
4,92,11100.71
4,92,6003.27
4,92,3619.46
4,92,2063.6
4,92,1510.11
4,92,1196.9
4,92,1037.5
4,92,938.47
4,92,898.51
4,92,846.26
4,92,769.1
4,92,745.7
4,92,723.16
4,92,666.73
4,92,584.83
4,92,507.55
4,92,451.74
4,92,458.87
4,92,425.4
4,92,406.35
4,92,357.78
4,92,339.5
4,92,331.88
4,92,373.68
4,92,374.51
4,92,328.43
4,92,275.2
5,92,245.08
5,92,233.11
5,92,223.62
5,92,223.86
5,92,220.75
5,92,216.07
5,92,257.63
5,92,248.9
5,92,214.45
5,92,215.24
5,92,199.23
5,92,221.2
5,92,454.04
5,92,326.64
5,92,241.16
5,92,208.73
5,92,556.54
5,92,1051.9
5,92,551.97
5,92,392.58
5,92,413.13
5,92,527.83
5,92,354.21
5,92,289.6
5,92,263.54
5,92,264.39
5,92,242.65
5,92,215.88
5,92,214.02
5,92,212.82
5,92,210.93
6,92,209.55
6,92,208.18
6,92,209.56
6,92,225.39
6,92,202.49
6,92,187.28
6,92,172.52
6,92,166.92
6,92,160.01
6,92,161.04
6,92,155.71
6,92,157.66
6,92,144.09
6,92,148.16
6,92,155.33
6,92,169.11
6,92,159.59
6,92,147.53
6,92,143.59
6,92,140.16
6,92,136.73
6,92,133.06
6,92,130.84
6,92,134.51
6,92,133.06
6,92,111.42
6,92,121.75
6,92,119.79
6,92,114.42
6,92,114.42
7,92,119.09
7,92,123.77
7,92,129.5
7,92,135.24
7,92,129.5
7,92,107.62
7,92,108.26
7,92,97.04
7,92,90.39
7,92,87.77
7,92,84.24
7,92,79.38
7,92,78.41
7,92,69.64
7,92,76.55
7,92,78.88
7,92,119.09
7,92,281.3
7,92,269.48
7,92,161.25
7,92,135.78
7,92,108.14
7,92,109.35
7,92,96.34
7,92,105.08
7,92,95.97
7,92,97.58
7,92,93.06
7,92,93.06
7,92,93.06
7,92,93.61
8,92,91.48
8,92,91.48
8,92,94.15
8,92,77.8
8,92,86.29
8,92,83.53
8,92,95.52
8,92,109.5
8,92,95.07
8,92,72.84
8,92,69.04
8,92,64.12
8,92,57.96
8,92,48.29
8,92,45.6
8,92,42.39
8,92,46.14
8,92,47.4
8,92,42.21
8,92,32.95
8,92,34.23
8,92,33.5
8,92,35.82
8,92,40.91
8,92,41.4
8,92,33.22
8,92,29.24
8,92,30.59
8,92,32.55
8,92,37.03
8,92,39.15
9,92,48.61
9,92,115.88
9,92,216.89
9,92,161.59
9,92,116.31
9,92,86.98
9,92,74.08
9,92,172.28
9,92,192.68
9,92,125.4
9,92,78.89
9,92,69.79
9,92,60.97
9,92,49.75
9,92,42.57
9,92,45.51
9,92,46.11
9,92,41.43
9,92,34.04
9,92,35.82
9,92,30.86
9,92,28.14
9,92,30.3
9,92,29.74
